name	state	zscore_1_65
Calaveras County	California	"{""rooms_6"": ""{county:27.4|state:17.0|us:17.8}"", ""age_55_59"": ""{county:9.8|state:6.3|us:6.7}"", ""age_65_74"": ""{county:16.7|state:8.3|us:9.4}"", ""age_median"": ""{county:52.8|state:36.7|us:38.2}"", ""age_21_over"": ""{county:80.9|state:73.2|us:73.5}"", ""age_62_over"": ""{county:32.9|state:17.6|us:19.6}"", ""age_65_over"": ""{county:28.0|state:14.3|us:16.0}"", ""rent_median"": ""{county:1354|state:1586|us:1096}"", ""value_median"": ""{county:340000|state:538500|us:229800}"", ""grapi_35_more"": ""{county:50.9|state:44.7|us:40.0}"", ""ancestry_greek"": ""{county:1.3|state:0.3|us:0.4}"", ""housing_vacant"": ""{county:39.6|state:7.8|us:11.6}"", ""rent_1500_1999"": ""{county:26.8|state:23.8|us:14.9}"", ""rent_2000_2499"": ""{county:8.3|state:14.5|us:6.2}"", ""rent_2500_2999"": ""{county:3.6|state:7.6|us:2.6}"", ""built_1980_1989"": ""{county:23.5|state:15.1|us:13.4}"", ""ancestry_scottish"": ""{county:3.9|state:1.2|us:1.6}"", ""ancestry_portuguese"": ""{county:3.1|state:0.8|us:0.4}"", ""value_300000_499999"": ""{county:42.2|state:26.0|us:20.5}"", ""value_500000_999999"": ""{county:17.4|state:37.0|us:12.3}"", ""edu_college_nodegree"": ""{county:28.9|state:20.9|us:20.3}""}"
Calcasieu Parish	Louisiana	"{""ancestry_french"": ""{county:10.4|state:10.8|us:2.3}"", ""in_construction"": ""{county:12.7|state:8.1|us:6.7}"", ""built_2014_later"": ""{county:7.5|state:4.0|us:3.5}"", ""ancestry_frenchcanadian"": ""{county:8.2|state:2.8|us:0.6}""}"
Caldwell County	Missouri	"{""in_retail"": ""{county:16.9|state:11.5|us:11.0}"", ""ancestry_scottish"": ""{county:3.7|state:1.7|us:1.6}""}"
Caldwell County	Texas	"{""race_hispanic"": ""{county:53.1|state:39.4|us:18.2}"", ""in_construction"": ""{county:17.0|state:8.6|us:6.7}"", ""units_boat_rv_van"": ""{county:0.7|state:0.2|us:0.1}""}"
Caldwell County	North Carolina	"{""age_45_54"": ""{county:15.4|state:13.2|us:12.7}"", ""in_wholesale"": ""{county:4.9|state:2.5|us:2.5}"", ""in_manufacturing"": ""{county:24.6|state:12.1|us:10.0}"", ""ancestry_american"": ""{county:30.0|state:10.4|us:5.9}"", ""ancestry_scottish_irish"": ""{county:2.9|state:2.3|us:0.9}""}"
Caldwell County	Kentucky	"{""grapi_30_34"": ""{county:16.9|state:8.2|us:9.1}""}"
Caldwell Parish	Louisiana	"{""units_mobile"": ""{county:36.5|state:12.9|us:6.0}"", ""edu_highschool"": ""{county:48.3|state:33.3|us:26.7}"", ""job_construction"": ""{county:24.8|state:11.1|us:8.7}"", ""value_50000_less"": ""{county:32.6|state:11.3|us:6.6}"", ""in_education_health"": ""{county:32.1|state:24.5|us:23.3}""}"
Caledonia County	Vermont	"{""ancestry_french"": ""{county:13.9|state:10.5|us:2.3}"", ""ancestry_english"": ""{county:17.1|state:17.0|us:7.7}"", ""ancestry_scottish"": ""{county:7.0|state:4.3|us:1.6}"", ""ancestry_lithuanian"": ""{county:0.5|state:0.4|us:0.2}"", ""ancestry_frenchcanadian"": ""{county:7.7|state:7.9|us:0.6}""}"
Calhoun County	Iowa	"{""ancestry_danish"": ""{county:2.6|state:1.6|us:0.4}"", ""ancestry_german"": ""{county:40.4|state:32.3|us:13.0}"", ""ancestry_swedish"": ""{county:5.5|state:2.5|us:1.1}"", ""built_1939_earlier"": ""{county:33.1|state:25.2|us:12.4}""}"
Calhoun County	Mississippi	"{""rooms_5"": ""{county:38.8|state:24.2|us:19.3}"", ""edu_9_12"": ""{county:15.2|state:10.0|us:6.6}"", ""age_10_14"": ""{county:9.3|state:7.0|us:6.5}"", ""built_1970_1979"": ""{county:24.4|state:18.2|us:15.0}"", ""in_manufacturing"": ""{county:34.3|state:13.2|us:10.0}"", ""job_prod_transpo"": ""{county:35.3|state:17.9|us:13.1}"", ""ancestry_american"": ""{county:41.3|state:10.7|us:5.9}"", ""value_50000_99999"": ""{county:45.8|state:24.3|us:11.0}""}"
Calhoun County	South Carolina	"{""rooms_7"": ""{county:18.3|state:13.4|us:12.1}"", ""race_black"": ""{county:40.7|state:26.4|us:12.6}"", ""units_mobile"": ""{county:36.0|state:15.8|us:6.0}"", ""grapi_35_more"": ""{county:65.1|state:40.3|us:40.0}"", ""ancestry_swiss"": ""{county:2.2|state:0.2|us:0.3}""}"
Calhoun County	Texas	"{""race_mixed"": ""{county:10.0|state:7.0|us:5.2}"", ""race_hispanic"": ""{county:49.1|state:39.4|us:18.2}"", ""ancestry_czech"": ""{county:6.2|state:0.7|us:0.4}"", ""built_1950_1959"": ""{county:20.2|state:7.7|us:10.2}"", ""in_manufacturing"": ""{county:25.4|state:8.4|us:10.0}"", ""job_construction"": ""{county:20.2|state:10.5|us:8.7}""}"
Calhoun County	Arkansas	"{""rooms_5"": ""{county:36.0|state:24.5|us:19.3}"", ""grapi_20_24"": ""{county:27.7|state:13.3|us:12.9}"", ""units_mobile"": ""{county:30.6|state:11.7|us:6.0}"", ""housing_vacant"": ""{county:40.4|state:15.2|us:11.6}"", ""job_construction"": ""{county:20.2|state:10.1|us:8.7}"", ""job_prod_transpo"": ""{county:26.6|state:17.3|us:13.1}"", ""value_50000_99999"": ""{county:44.8|state:22.9|us:11.0}""}"
Calhoun County	Michigan	
Calhoun County	Illinois	"{""age_10_14"": ""{county:8.6|state:6.5|us:6.5}"", ""rent_500_less"": ""{county:44.8|state:10.1|us:8.9}"", ""housing_vacant"": ""{county:42.6|state:9.1|us:11.6}"", ""occupied_owner"": ""{county:88.7|state:66.3|us:64.4}"", ""ancestry_german"": ""{county:57.0|state:17.1|us:13.0}"", ""job_bus_sci_art"": ""{county:45.1|state:39.8|us:39.5}"", ""edu_associate_degree"": ""{county:16.0|state:8.1|us:8.6}"", ""income_100000_149999"": ""{county:26.2|state:16.6|us:15.6}""}"
Calhoun County	Georgia	"{""edu_9_12"": ""{county:16.8|state:7.7|us:6.6}"", ""age_25_34"": ""{county:15.9|state:13.9|us:13.9}"", ""age_35_44"": ""{county:17.1|state:13.2|us:12.7}"", ""in_retail"": ""{county:15.9|state:11.3|us:11.0}"", ""race_black"": ""{county:60.2|state:31.6|us:12.6}"", ""units_mobile"": ""{county:28.9|state:8.6|us:6.0}"", ""in_public_admin"": ""{county:12.2|state:4.8|us:4.7}"", ""value_50000_less"": ""{county:52.6|state:7.7|us:6.6}"", ""units_boat_rv_van"": ""{county:1.0|state:0.1|us:0.1}""}"
Calhoun County	Alabama	
Calhoun County	West Virginia	"{""rent_500_less"": ""{county:54.3|state:20.8|us:8.9}"", ""built_1940_1949"": ""{county:12.3|state:7.2|us:4.8}"", ""in_transportation"": ""{county:12.6|state:5.8|us:5.5}""}"
Calhoun County	Florida	"{""rooms_2"": ""{county:5.4|state:2.6|us:2.8}"", ""edu_9_12"": ""{county:16.0|state:6.9|us:6.6}"", ""job_service"": ""{county:32.4|state:19.6|us:17.4}"", ""units_mobile"": ""{county:37.0|state:8.7|us:6.0}"", ""in_public_admin"": ""{county:15.9|state:4.3|us:4.7}"", ""income_25000_34999"": ""{county:15.3|state:9.9|us:8.6}""}"
Callahan County	Texas	"{""units_boat_rv_van"": ""{county:0.7|state:0.2|us:0.1}""}"
Callaway County	Missouri	"{""income_50000_74999"": ""{county:24.0|state:18.5|us:17.2}""}"
Calloway County	Kentucky	"{""age_15_19"": ""{county:9.4|state:6.5|us:6.5}"", ""age_20_24"": ""{county:12.8|state:6.8|us:6.7}"", ""units_3_4"": ""{county:7.0|state:4.4|us:4.3}"", ""built_1990_1999"": ""{county:24.2|state:17.1|us:13.9}"", ""ancestry_english"": ""{county:19.9|state:11.0|us:7.7}"", ""in_education_health"": ""{county:33.9|state:24.1|us:23.3}""}"
Calumet County	Wisconsin	"{""employed"": ""{county:69.7|state:63.7|us:59.6}"", ""ancestry_dutch"": ""{county:6.4|state:2.3|us:1.1}"", ""ancestry_german"": ""{county:54.1|state:37.8|us:13.0}"", ""ancestry_polish"": ""{county:6.1|state:8.4|us:2.7}"", ""earnings_median"": ""{county:43160|state:36540|us:36280}"", ""in_manufacturing"": ""{county:27.2|state:18.0|us:10.0}"", ""value_200000_299999"": ""{county:30.7|state:24.6|us:20.0}"", ""edu_associate_degree"": ""{county:14.5|state:11.0|us:8.6}"", ""income_100000_149999"": ""{county:23.3|state:16.3|us:15.6}""}"
Calvert County	Maryland	"{""rooms_8"": ""{county:14.4|state:11.4|us:8.8}"", ""rooms_9"": ""{county:31.4|state:20.7|us:11.8}"", ""age_45_54"": ""{county:15.0|state:13.5|us:12.7}"", ""class_govt"": ""{county:28.9|state:21.7|us:13.9}"", ""income_mean"": ""{county:130647|state:114236|us:91547}"", ""rent_median"": ""{county:1461|state:1415|us:1096}"", ""rooms_median"": ""{county:7.2|state:6.2|us:5.5}"", ""value_median"": ""{county:364800|state:325400|us:229800}"", ""earnings_male"": ""{county:80098|state:66093|us:54323}"", ""income_median"": ""{county:112696|state:87063|us:64994}"", ""ancestry_greek"": ""{county:0.7|state:0.5|us:0.4}"", ""rent_1500_1999"": ""{county:21.4|state:27.1|us:14.9}"", ""rent_2000_2499"": ""{county:15.7|state:10.8|us:6.2}"", ""rent_2500_2999"": ""{county:4.2|state:3.6|us:2.6}"", ""rent_3000_more"": ""{county:6.3|state:2.5|us:2.8}"", ""built_1990_1999"": ""{county:25.5|state:14.2|us:13.9}"", ""earnings_female"": ""{county:59654|state:56623|us:44220}"", ""earnings_median"": ""{county:54210|state:45841|us:36280}"", ""in_construction"": ""{county:12.2|state:7.1|us:6.7}"", ""in_professional"": ""{county:13.6|state:15.8|us:11.7}"", ""in_public_admin"": ""{county:17.0|state:10.9|us:4.7}"", ""job_bus_sci_art"": ""{county:45.3|state:47.2|us:39.5}"", ""income_percapita"": ""{county:47066|state:43352|us:35384}"", ""income_200000_more"": ""{county:17.7|state:13.4|us:8.3}"", ""value_300000_499999"": ""{county:45.3|state:34.3|us:20.5}"", ""value_500000_999999"": ""{county:20.8|state:17.8|us:12.3}"", ""income_100000_149999"": ""{county:24.8|state:19.3|us:15.6}"", ""income_150000_199999"": ""{county:14.6|state:10.8|us:7.1}""}"
Camas County	Idaho	"{""rooms_2"": ""{county:9.3|state:2.4|us:2.8}"", ""rooms_5"": ""{county:37.9|state:19.0|us:19.3}"", ""in_other"": ""{county:7.2|state:4.6|us:4.8}"", ""age_35_44"": ""{county:20.3|state:12.6|us:12.7}"", ""age_60_64"": ""{county:11.2|state:6.1|us:6.2}"", ""edu_9_less"": ""{county:14.8|state:3.1|us:4.9}"", ""grapi_20_24"": ""{county:23.8|state:13.6|us:12.9}"", ""grapi_30_34"": ""{county:41.3|state:8.4|us:9.1}"", ""in_arts_food"": ""{county:16.4|state:9.0|us:9.4}"", ""rent_500_999"": ""{county:87.3|state:51.3|us:34.3}"", ""housing_vacant"": ""{county:54.1|state:11.9|us:11.6}"", ""built_2000_2009"": ""{county:26.3|state:19.7|us:13.6}"", ""in_construction"": ""{county:14.9|state:8.2|us:6.7}"", ""ancestry_scottish"": ""{county:4.7|state:3.2|us:1.6}"", ""units_boat_rv_van"": ""{county:2.5|state:0.2|us:0.1}"", ""class_selfemployed"": ""{county:15.5|state:7.3|us:5.9}"", ""income_200000_more"": ""{county:10.2|state:4.7|us:8.3}"", ""income_25000_34999"": ""{county:30.2|state:9.7|us:8.6}""}"
Cambria County	Pennsylvania	"{""ancestry_irish"": ""{county:17.1|state:15.5|us:9.7}"", ""ancestry_polish"": ""{county:10.9|state:6.0|us:2.7}"", ""ancestry_slovak"": ""{county:6.2|state:1.4|us:0.2}"", ""built_1940_1949"": ""{county:11.8|state:7.2|us:4.8}"", ""built_1950_1959"": ""{county:16.5|state:13.5|us:10.2}"", ""ancestry_italian"": ""{county:11.7|state:11.2|us:5.1}"", ""ancestry_ukranian"": ""{county:0.8|state:0.8|us:0.3}"", ""ancestry_hungarian"": ""{county:2.4|state:0.9|us:0.4}"", ""ancestry_lithuanian"": ""{county:0.5|state:0.5|us:0.2}""}"
Camden County	Missouri	"{""age_55_59"": ""{county:9.6|state:7.0|us:6.7}"", ""age_65_74"": ""{county:17.4|state:9.7|us:9.4}"", ""in_retail"": ""{county:19.0|state:11.5|us:11.0}"", ""job_sales"": ""{county:26.8|state:21.9|us:21.3}"", ""age_median"": ""{county:52.1|state:38.7|us:38.2}"", ""age_62_over"": ""{county:32.7|state:20.7|us:19.6}"", ""age_65_over"": ""{county:28.0|state:16.9|us:16.0}"", ""units_10_19"": ""{county:12.6|state:3.3|us:4.3}"", ""housing_vacant"": ""{county:58.8|state:13.0|us:11.6}"", ""built_1980_1989"": ""{county:26.8|state:12.0|us:13.4}""}"
Camden County	New Jersey	"{""units_20_more"": ""{county:11.4|state:11.2|us:9.4}"", ""ancestry_irish"": ""{county:18.2|state:13.3|us:9.7}"", ""rent_1000_1499"": ""{county:38.5|state:37.8|us:30.2}"", ""built_1950_1959"": ""{county:16.2|state:14.7|us:10.2}"", ""earnings_female"": ""{county:49952|state:54975|us:44220}"", ""ancestry_italian"": ""{county:15.5|state:15.0|us:5.1}"", ""units_1_attached"": ""{county:17.8|state:9.7|us:5.9}""}"
Camden County	Georgia	"{""age_25_34"": ""{county:16.0|state:13.9|us:13.9}"", ""units_3_4"": ""{county:6.8|state:2.9|us:4.3}"", ""built_1990_1999"": ""{county:26.8|state:20.6|us:13.9}"", ""built_2000_2009"": ""{county:24.2|state:21.0|us:13.6}"", ""in_public_admin"": ""{county:11.4|state:4.8|us:4.7}"", ""edu_college_nodegree"": ""{county:28.7|state:20.2|us:20.3}""}"
Camden County	North Carolina	"{""in_other"": ""{county:10.5|state:5.0|us:4.8}"", ""age_45_54"": ""{county:16.2|state:13.2|us:12.7}"", ""grapi_20_24"": ""{county:36.4|state:13.5|us:12.9}"", ""ancestry_greek"": ""{county:1.5|state:0.3|us:0.4}"", ""built_2000_2009"": ""{county:29.0|state:18.8|us:13.6}"", ""ancestry_russian"": ""{county:2.0|state:0.4|us:0.8}"", ""income_25000_34999"": ""{county:16.3|state:10.0|us:8.6}"", ""income_75000_99999"": ""{county:18.0|state:12.6|us:12.8}"", ""value_200000_299999"": ""{county:37.5|state:20.5|us:20.0}""}"
Cameron County	Texas	"{""age_5_9"": ""{county:8.2|state:7.0|us:6.1}"", ""edu_9_12"": ""{county:14.0|state:7.8|us:6.6}"", ""age_10_14"": ""{county:8.8|state:7.4|us:6.5}"", ""edu_9_less"": ""{county:17.5|state:7.8|us:4.9}"", ""race_mixed"": ""{county:9.7|state:7.0|us:5.2}"", ""age_5_under"": ""{county:8.1|state:7.0|us:6.0}"", ""age_under18"": ""{county:30.4|state:25.8|us:22.4}"", ""job_service"": ""{county:27.1|state:16.9|us:17.4}"", ""race_hispanic"": ""{county:89.8|state:39.4|us:18.2}"", ""in_education_health"": ""{county:32.0|state:21.8|us:23.3}""}"
Cameron County	Pennsylvania	"{""rooms_2"": ""{county:6.4|state:2.1|us:2.8}"", ""rooms_3"": ""{county:14.2|state:7.2|us:9.0}"", ""age_65_74"": ""{county:15.6|state:10.3|us:9.4}"", ""age_median"": ""{county:51.6|state:40.9|us:38.2}"", ""unemployed"": ""{county:5.6|state:3.4|us:3.4}"", ""age_16_over"": ""{county:86.0|state:81.7|us:80.1}"", ""age_21_over"": ""{county:82.5|state:75.3|us:73.5}"", ""age_62_over"": ""{county:33.9|state:22.3|us:19.6}"", ""age_65_over"": ""{county:27.3|state:18.3|us:16.0}"", ""age_85_over"": ""{county:4.7|state:2.6|us:2.0}"", ""edu_highschool"": ""{county:49.5|state:34.2|us:26.7}"", ""housing_vacant"": ""{county:47.3|state:10.6|us:11.6}"", ""built_1940_1949"": ""{county:12.5|state:7.2|us:4.8}"", ""built_1950_1959"": ""{county:16.7|state:13.5|us:10.2}"", ""ancestry_italian"": ""{county:10.2|state:11.2|us:5.1}"", ""in_manufacturing"": ""{county:34.4|state:11.6|us:10.0}"", ""job_prod_transpo"": ""{county:32.3|state:14.2|us:13.1}"", ""value_50000_99999"": ""{county:43.1|state:14.2|us:11.0}"", ""income_15000_24999"": ""{county:18.4|state:8.8|us:8.5}"", ""income_35000_49999"": ""{county:20.5|state:12.1|us:12.0}"", ""ancestry_scottish_irish"": ""{county:2.5|state:1.1|us:0.9}""}"
Cameron Parish	Louisiana	"{""age_35_44"": ""{county:14.9|state:12.6|us:12.7}"", ""age_60_64"": ""{county:10.5|state:6.4|us:6.2}"", ""in_retail"": ""{county:17.3|state:11.4|us:11.0}"", ""grapi_15_19"": ""{county:26.1|state:11.5|us:13.0}"", ""grapi_20_24"": ""{county:27.6|state:10.8|us:12.9}"", ""grapi_25_29"": ""{county:23.9|state:9.8|us:11.6}"", ""units_mobile"": ""{county:44.8|state:12.9|us:6.0}"", ""earnings_male"": ""{county:73103|state:52911|us:54323}"", ""occupied_owner"": ""{county:88.5|state:66.6|us:64.4}"", ""rent_1500_1999"": ""{county:32.8|state:6.2|us:14.9}"", ""ancestry_french"": ""{county:10.2|state:10.8|us:2.3}"", ""built_2000_2009"": ""{county:50.5|state:14.3|us:13.6}"", ""built_2010_2013"": ""{county:6.9|state:4.0|us:2.7}"", ""built_2014_later"": ""{county:10.5|state:4.0|us:3.5}"", ""income_35000_49999"": ""{county:22.7|state:12.5|us:12.0}"", ""value_150000_199999"": ""{county:24.0|state:19.0|us:13.6}"", ""ancestry_frenchcanadian"": ""{county:18.7|state:2.8|us:0.6}""}"
Campbell County	South Dakota	"{""rooms_1"": ""{county:5.0|state:1.8|us:2.3}"", ""age_60_64"": ""{county:12.6|state:6.6|us:6.2}"", ""age_75_84"": ""{county:9.9|state:4.7|us:4.7}"", ""age_median"": ""{county:50.6|state:37.2|us:38.2}"", ""age_62_over"": ""{county:33.4|state:20.7|us:19.6}"", ""grapi_15_19"": ""{county:28.4|state:15.6|us:13.0}"", ""ancestry_dutch"": ""{county:9.8|state:4.3|us:1.1}"", ""in_agri_mining"": ""{county:22.5|state:6.4|us:1.7}"", ""rent_3000_more"": ""{county:18.9|state:0.6|us:2.8}"", ""ancestry_german"": ""{county:64.0|state:35.7|us:13.0}"", ""ancestry_russian"": ""{county:19.1|state:1.1|us:0.8}"", ""value_50000_less"": ""{county:39.9|state:11.2|us:6.6}"", ""ancestry_norwegian"": ""{county:13.8|state:12.7|us:1.3}"", ""built_1939_earlier"": ""{county:37.2|state:17.4|us:12.4}"", ""class_selfemployed"": ""{county:20.0|state:7.9|us:5.9}"", ""edu_bachelor_degree"": ""{county:25.7|state:20.1|us:20.2}"", ""income_100000_149999"": ""{county:20.6|state:15.1|us:15.6}""}"
Campbell County	Kentucky	"{""units_5_9"": ""{county:7.2|state:4.4|us:4.6}"", ""in_finance"": ""{county:8.5|state:5.7|us:6.6}"", ""units_10_19"": ""{county:9.2|state:3.4|us:4.3}"", ""in_professional"": ""{county:13.8|state:8.6|us:11.7}"", ""edu_bachelor_degree"": ""{county:24.2|state:14.8|us:20.2}""}"
Campbell County	Wyoming	"{""age_5_9"": ""{county:8.8|state:6.7|us:6.1}"", ""earnings_male"": ""{county:69950|state:57399|us:54323}"", ""income_median"": ""{county:80887|state:65304|us:64994}"", ""in_agri_mining"": ""{county:25.1|state:10.5|us:1.7}"", ""built_1980_1989"": ""{county:21.5|state:14.9|us:13.4}"", ""built_2000_2009"": ""{county:24.0|state:14.8|us:13.6}"", ""built_2010_2013"": ""{county:7.4|state:4.2|us:2.7}"", ""earnings_median"": ""{county:43764|state:35388|us:36280}"", ""job_construction"": ""{county:22.2|state:15.1|us:8.7}"", ""income_75000_99999"": ""{county:18.2|state:14.9|us:12.8}"", ""value_200000_299999"": ""{county:36.7|state:28.8|us:20.0}"", ""income_100000_149999"": ""{county:20.6|state:17.5|us:15.6}"", ""income_150000_199999"": ""{county:10.0|state:6.2|us:7.1}""}"
Campbell County	Virginia	
Campbell County	Tennessee	"{""in_construction"": ""{county:12.7|state:6.6|us:6.7}"", ""ancestry_scottish"": ""{county:3.9|state:2.1|us:1.6}"", ""ancestry_scottish_irish"": ""{county:2.6|state:2.1|us:0.9}""}"
Camp County	Texas	"{""built_1980_1989"": ""{county:22.7|state:15.9|us:13.4}"", ""units_boat_rv_van"": ""{county:0.7|state:0.2|us:0.1}"", ""income_75000_99999"": ""{county:17.9|state:12.5|us:12.8}""}"
Camuy Municipio		"{""rooms_5"": ""{county:59.4|state:37.4|us:19.3}"", ""job_sales"": ""{county:27.1|state:25.9|us:21.3}"", ""grapi_35_more"": ""{county:55.3|state:44.4|us:40.0}"", ""race_hispanic"": ""{county:99.3|state:98.7|us:18.2}"", ""rent_500_less"": ""{county:52.0|state:52.2|us:8.9}"", ""units_1_attached"": ""{county:9.6|state:11.5|us:5.9}"", ""income_10000_less"": ""{county:26.5|state:26.4|us:5.8}"", ""value_50000_99999"": ""{county:45.6|state:33.8|us:11.0}"", ""income_10000_14999"": ""{county:13.6|state:11.7|us:4.1}"", ""income_15000_24999"": ""{county:21.6|state:18.3|us:8.5}""}"
Canadian County	Oklahoma	"{""job_sales"": ""{county:25.8|state:21.9|us:21.3}"", ""built_2010_2013"": ""{county:7.5|state:3.9|us:2.7}"", ""built_2014_later"": ""{county:9.1|state:3.9|us:3.5}"", ""value_150000_199999"": ""{county:27.7|state:17.6|us:13.6}"", ""income_100000_149999"": ""{county:21.0|state:13.3|us:15.6}""}"
Candler County	Georgia	"{""in_retail"": ""{county:16.8|state:11.3|us:11.0}"", ""units_mobile"": ""{county:38.6|state:8.6|us:6.0}"", ""built_1990_1999"": ""{county:29.0|state:20.6|us:13.9}"", ""occupied_renter"": ""{county:42.4|state:36.0|us:35.6}"", ""income_15000_24999"": ""{county:18.3|state:9.0|us:8.5}""}"
Cannon County	Tennessee	"{""rooms_6"": ""{county:25.2|state:19.2|us:17.8}""}"
Canóvanas Municipio		"{""rooms_3"": ""{county:14.9|state:9.0|us:9.0}"", ""rooms_4"": ""{county:39.5|state:26.2|us:16.1}"", ""job_sales"": ""{county:28.3|state:25.9|us:21.3}"", ""unemployed"": ""{county:11.3|state:6.7|us:3.4}"", ""race_hispanic"": ""{county:99.7|state:98.7|us:18.2}"", ""rent_500_less"": ""{county:45.1|state:52.2|us:8.9}"", ""in_professional"": ""{county:14.3|state:10.2|us:11.7}"", ""units_1_attached"": ""{county:17.0|state:11.5|us:5.9}"", ""income_10000_less"": ""{county:22.0|state:26.4|us:5.8}"", ""income_10000_14999"": ""{county:12.9|state:11.7|us:4.1}"", ""income_15000_24999"": ""{county:20.5|state:18.3|us:8.5}""}"
Canyon County	Idaho	"{""age_under18"": ""{county:28.3|state:25.3|us:22.4}"", ""built_2000_2009"": ""{county:27.8|state:19.7|us:13.6}"", ""built_2014_later"": ""{county:7.1|state:6.3|us:3.5}"", ""value_200000_299999"": ""{county:30.9|state:26.9|us:20.0}""}"
Cape Girardeau County	Missouri	"{""age_20_24"": ""{county:10.6|state:6.7|us:6.7}"", ""in_education_health"": ""{county:31.9|state:24.1|us:23.3}""}"
Cape May County	New Jersey	"{""units_2"": ""{county:7.0|state:9.0|us:3.5}"", ""age_60_64"": ""{county:9.6|state:6.4|us:6.2}"", ""in_arts_food"": ""{county:16.1|state:7.8|us:9.4}"", ""grapi_35_more"": ""{county:53.2|state:41.7|us:40.0}"", ""ancestry_greek"": ""{county:0.9|state:0.7|us:0.4}"", ""ancestry_irish"": ""{county:30.1|state:13.3|us:9.7}"", ""housing_vacant"": ""{county:59.1|state:9.8|us:11.6}"", ""rent_1000_1499"": ""{county:40.5|state:37.8|us:30.2}"", ""rent_1500_1999"": ""{county:20.0|state:23.4|us:14.9}"", ""ancestry_polish"": ""{county:6.9|state:5.3|us:2.7}"", ""earnings_female"": ""{county:51684|state:54975|us:44220}"", ""ancestry_italian"": ""{county:19.0|state:15.0|us:5.1}"", ""income_percapita"": ""{county:42987|state:44153|us:35384}"", ""units_1_attached"": ""{county:27.0|state:9.7|us:5.9}"", ""ancestry_ukranian"": ""{county:0.7|state:0.7|us:0.3}"", ""ancestry_hungarian"": ""{county:0.9|state:1.0|us:0.4}"", ""ancestry_lithuanian"": ""{county:0.7|state:0.3|us:0.2}"", ""value_300000_499999"": ""{county:28.9|state:34.5|us:20.5}"", ""value_500000_999999"": ""{county:16.8|state:20.9|us:12.3}""}"
Carbon County	Pennsylvania	"{""ancestry_greek"": ""{county:0.8|state:0.5|us:0.4}"", ""ancestry_welsh"": ""{county:1.8|state:1.2|us:0.6}"", ""ancestry_polish"": ""{county:8.0|state:6.0|us:2.7}"", ""ancestry_slovak"": ""{county:3.8|state:1.4|us:0.2}"", ""ancestry_italian"": ""{county:10.2|state:11.2|us:5.1}"", ""units_1_attached"": ""{county:16.1|state:18.6|us:5.9}"", ""ancestry_ukranian"": ""{county:1.4|state:0.8|us:0.3}"", ""ancestry_hungarian"": ""{county:1.0|state:0.9|us:0.4}"", ""ancestry_lithuanian"": ""{county:0.6|state:0.5|us:0.2}""}"
Carbon County	Wyoming	"{""grapi_20_24"": ""{county:22.7|state:13.6|us:12.9}"", ""ancestry_danish"": ""{county:2.9|state:1.5|us:0.4}"", ""built_1970_1979"": ""{county:29.3|state:19.2|us:15.0}"", ""in_public_admin"": ""{county:12.0|state:5.9|us:4.7}"", ""job_construction"": ""{county:21.5|state:15.1|us:8.7}"", ""value_200000_299999"": ""{county:29.6|state:28.8|us:20.0}""}"
